account,symbol,execution_price,size,side,time,start_position,event,closedPnl,leverage
0x3a2c511e,BTC,40807.0214,3.5633,Sell,2024-06-19 16:34:54,-72.8304,fill,-34.06,5
0x105653e3,MATIC,0.8891,12.3087,Sell,2024-06-19 09:34:47,-7.4776,fill,141.97,3
0x8df944c3,MATIC,0.8512,19.0652,Buy,2024-06-19 22:25:14,22.0225,fill,-83.61,10
0xc93b82a3,OP,3.2931,27.0507,Buy,2024-06-19 12:47:47,61.0771,fill,-171.35,10
0xc621fbcd,ETH,2215.9071,12.4343,Buy,2024-06-19 17:48:55,20.8608,fill,-13.64,2
0xd2a0814d,AVAX,34.2153,42.255,Sell,2024-06-20 08:39:07,-4.7511,funding,2.86,5
0xa791ffc1,LINK,14.8753,8.7385,Buy,2024-06-20 13:42:58,4.1915,fill,-114.79,2
0x2ebb92af,AVAX,34.8658,4.8183,Sell,2024-06-20 05:44:46,-10.6344,fill,-30.49,3
0xed407866,OP,3.1964,3.4529,Buy,2024-06-20 00:08:26,9.1622,fill,-37.03,3
0x16d92688,LINK,14.2426,3.8267,Buy,2024-06-20 20:19:50,8.6602,funding,-15.33,3
0xf87faa6d,LINK,14.6084,28.9719,Buy,2024-06-20 01:02:30,14.6903,funding,-6.65,2
0x1600888d,SOL,98.2817,2.5489,Buy,2024-06-20 23:46:30,10.4536,fill,-15.11,5
0xc621fbcd,BTC,41980.6808,4.3123,Sell,2024-06-20 07:03:25,-75.4961,fill,-24.23,5
0x181c01b5,OP,3.1335,3.4523,Buy,2024-06-20 08:07:12,7.0017,fill,-12.81,10
0x8df944c3,SOL,96.3581,5.4522,Sell,2024-06-20 07:18:55,-48.4314,fill,70.65,20
0x181c01b5,SOL,95.6773,36.4553,Buy,2024-06-20 14:55:07,41.096,liquidation,-20.44,5
0xb286b60e,OP,3.1997,17.6068,Buy,2024-06-20 13:14:32,64.4989,funding,-8.91,3
0x339381eb,SOL,94.5706,8.6623,Buy,2024-06-20 01:46:11,93.4915,fill,-3.93,2
0x17963822,SOL,95.1803,0.964,Sell,2024-06-20 18:23:55,-42.0771,fill,10.1,20
0xf9c262ed,APT,9.1746,34.0086,Sell,2024-06-20 10:39:09,-32.9129,fill,-91.67,3
0xad8c19b0,APT,9.5819,8.4687,Sell,2024-06-20 13:00:03,-5.2883,liquidation,-116.67,5
0x8ba13e23,OP,3.2617,13.7634,Buy,2024-06-20 05:24:37,49.5829,fill,47.68,10
0x8df944c3,ETH,2282.5686,2.654,Sell,2024-06-20 09:52:17,-14.0025,funding,-10.59,3
0xd3dfa2f0,ETH,2244.0987,179.1099,Sell,2024-06-20 22:37:10,-22.6426,fill,3719.19,2
0xa791ffc1,BTC,40864.472,14.8246,Buy,2024-06-20 17:06:55,153.4233,fill,-18.62,5
0x86c7538c,ARB,1.1984,20.445,Buy,2024-06-20 11:04:34,18.4391,fill,-21.57,3
0x2a4c73f5,MATIC,0.8857,1.4202,Sell,2024-06-20 18:26:01,-31.3444,liquidation,-1378.3,3
0x105653e3,MATIC,0.9105,13.7433,Sell,2024-06-20 19:47:45,-20.9516,funding,2.7,5
0xe34cbfaf,ARB,1.1552,18.6871,Sell,2024-06-20 19:55:03,-15.6502,fill,-109.71,20
0xe4a395f7,AVAX,34.2677,40.7772,Buy,2024-06-20 16:59:20,8.3587,fill,-72.05,3
0xf87faa6d,LINK,13.1821,4.2925,Buy,2024-06-20 09:15:33,40.4577,fill,13.72,5
0xad8c19b0,SOL,92.8841,16.6311,Buy,2024-06-20 22:29:09,37.2481,fill,-121.9,20
0x705a5661,BTC,41555.9243,12.4402,Buy,2024-06-20 06:07:20,26.9147,fill,15.56,3
0xc744240f,SOL,93.7554,4.863,Buy,2024-06-20 08:23:34,12.0655,fill,57.68,3
0x2ebb92af,APT,9.4994,8.1731,Buy,2024-06-20 02:54:21,18.439,fill,135.24,20
0x86c7538c,OP,3.0521,90.423,Sell,2024-06-20 21:44:01,-64.0723,funding,3.82,2
0xb355791f,MATIC,0.9298,50.7752,Buy,2024-06-20 20:23:39,25.9423,fill,449.33,20
0x86c7538c,ETH,2366.4514,126.3627,Buy,2024-06-20 21:31:04,2.2756,fill,-1243.62,3
0x705a5661,SOL,93.4984,9.0195,Sell,2024-06-20 08:44:10,-11.0887,fill,-121.26,5
0x8df944c3,SOL,93.5822,41.5238,Buy,2024-06-20 13:20:48,64.5462,fill,364.7,2
0xa4d45831,DOGE,0.0777,55.0297,Buy,2024-06-20 16:38:46,3.2002,fill,-352.63,3
0xed407866,BTC,40732.7413,8.6143,Buy,2024-06-20 03:33:55,55.9596,fill,93.45,20
0xbc5a4471,ARB,1.2498,127.5602,Sell,2024-06-20 17:34:00,-84.5913,fill,-298.79,2
0xf87faa6d,SOL,94.3806,14.7958,Buy,2024-06-20 04:02:01,24.9705,fill,303.73,5
0x86c7538c,LINK,13.6887,32.4812,Buy,2024-06-21 07:09:32,21.5604,fill,314.79,3
0x7351513a,LINK,14.626,1.9907,Sell,2024-06-21 01:01:55,-15.4685,funding,-4.18,3
0x1600888d,OP,3.3715,2.0116,Sell,2024-06-21 00:53:24,-9.9792,fill,3.04,3
0xa4d45831,BTC,43192.4924,18.0364,Sell,2024-06-21 03:55:26,-28.8992,fill,198.59,5
0xe34cbfaf,BTC,41026.2007,10.0051,Sell,2024-06-21 12:38:44,-8.4233,fill,78.82,3
0x181c01b5,ETH,2319.6702,14.3028,Buy,2024-06-21 18:21:23,54.5487,funding,4.2,3
0x5ac236be,SOL,86.1012,14.703,Buy,2024-06-21 06:45:38,10.4531,fill,88.62,2
0x8df944c3,ARB,1.1683,32.4596,Buy,2024-06-21 09:26:21,5.3861,fill,-104.6,2
0xc814ce06,SOL,97.7767,9.3446,Sell,2024-06-21 02:30:51,-94.6187,fill,137.01,10
0xb355791f,DOGE,0.0784,14.5616,Buy,2024-06-21 05:51:43,94.2361,fill,52.58,5
0xa1b4c210,MATIC,0.8779,19.7453,Buy,2024-06-21 02:28:48,119.9001,fill,245.83,5
0x1600888d,OP,3.2232,16.2044,Sell,2024-06-21 13:35:26,-39.7973,fill,225.3,5
0x718397ca,MATIC,0.9547,1.605,Sell,2024-06-21 18:47:16,-44.0889,fill,-6.65,2
0xb355791f,SOL,96.3553,5.968,Buy,2024-06-21 00:39:48,21.0634,fill,99.71,2
0x17963822,LINK,13.9917,2.7009,Buy,2024-06-21 08:01:00,4.7806,fill,-27.14,2
0x7351513a,OP,3.1974,11.4321,Sell,2024-06-21 16:42:34,-54.2059,fill,-115.85,5
0xd2a0814d,LINK,13.9368,11.8928,Buy,2024-06-21 03:50:29,8.8361,fill,33.69,5
0x705a5661,ETH,2179.4946,4.3707,Buy,2024-06-21 20:00:53,25.8807,fill,59.5,5
0x2a4c73f5,AVAX,32.0062,27.7615,Sell,2024-06-21 19:48:14,-202.8867,funding,-2.87,5
0x181c01b5,BTC,43168.312,7.2056,Buy,2024-06-21 15:48:54,115.9479,fill,50.11,2
0xc21209c3,APT,9.6872,6.5337,Sell,2024-06-21 11:44:10,-22.1937,fill,-20.04,3
0x7351513a,DOGE,0.0816,3.4385,Buy,2024-06-21 21:00:17,137.2979,fill,-55.36,10
0xb355791f,BTC,42337.2956,43.5825,Buy,2024-06-21 20:36:33,20.7456,liquidation,-142.44,2
0x2ebb92af,BTC,41513.2353,17.2897,Buy,2024-06-21 00:27:06,19.2083,fill,-239.66,10
0x181c01b5,SOL,95.8176,82.1289,Buy,2024-06-21 23:52:55,66.8919,fill,-349.07,2
0x1600888d,AVAX,34.6938,47.9187,Sell,2024-06-21 00:54:46,-18.0354,fill,100.4,10
0xc21209c3,SOL,90.9495,12.0357,Buy,2024-06-21 09:19:31,4.9686,fill,1.64,5
0x734c7e29,DOGE,0.0783,10.5751,Buy,2024-06-21 06:48:44,40.2177,fill,109.39,10
0x7351513a,ETH,2256.3489,28.6825,Buy,2024-06-21 17:08:02,27.1509,fill,215.86,3
0x8ba13e23,AVAX,33.7597,13.3244,Buy,2024-06-21 09:43:03,20.0209,fill,-41.27,5
0x17963822,SOL,94.4361,42.8383,Buy,2024-06-21 16:43:10,13.2121,fill,949.69,5
0xb355791f,SOL,95.9102,4.1099,Buy,2024-06-21 10:58:42,15.7722,fill,19.29,5
0xc744240f,ARB,1.2113,14.4876,Sell,2024-06-21 23:01:27,-74.2451,fill,128.61,5
0x2ebb92af,AVAX,36.144,51.4402,Buy,2024-06-21 17:47:13,6.4647,fill,-41.39,2
0x5eec9e8b,BTC,41475.1026,25.869,Sell,2024-06-21 02:07:44,-3.4509,fill,31.77,2
0x6704a0b6,LINK,14.4028,37.3035,Buy,2024-06-21 13:29:15,15.2843,funding,-2.59,3
0xa1b4c210,ETH,2308.745,13.8214,Buy,2024-06-21 21:10:50,148.4657,fill,-15.58,20
0x705a5661,MATIC,0.8967,59.8058,Sell,2024-06-22 05:32:11,-10.4076,fill,1030.36,2
0x17963822,LINK,13.6211,1.471,Buy,2024-06-22 18:31:40,49.7965,fill,-8.19,2
0xb7ac9740,ARB,1.154,18.3612,Buy,2024-06-22 22:46:40,42.0345,fill,149.39,2
0x339381eb,ETH,2371.3039,16.2243,Buy,2024-06-22 20:03:47,70.7098,fill,98.96,2
0xad8c19b0,SOL,94.339,19.2751,Sell,2024-06-22 09:20:53,-20.0119,fill,226.67,2
0xf9c262ed,BTC,41974.6135,9.1079,Buy,2024-06-22 12:04:37,15.763,fill,151.63,10
0xd3dfa2f0,SOL,97.9703,3.689,Buy,2024-06-22 02:46:11,30.9567,fill,-0.53,10
0x705a5661,OP,3.1725,13.8156,Sell,2024-06-22 07:25:34,-57.6639,fill,4.12,5
0xd6f9bd6e,ETH,2297.9722,20.1154,Sell,2024-06-22 09:44:52,-8.556,fill,276.16,5
0x16d92688,MATIC,0.9046,1.9886,Buy,2024-06-22 02:04:34,8.0848,fill,-11.51,3
0xa1b4c210,ARB,1.2163,6.7975,Buy,2024-06-22 02:34:19,3.8413,fill,-22.77,20
0x17963822,AVAX,34.8636,11.6724,Buy,2024-06-22 02:39:26,2.5955,fill,117.86,5
0xed407866,BTC,45155.6777,13.305,Buy,2024-06-22 10:16:27,52.3784,fill,-17.5,20
0x80171029,ARB,1.1725,16.6636,Buy,2024-06-22 18:34:47,40.6055,fill,-11.04,3
0x8ba13e23,LINK,13.7055,12.1689,Buy,2024-06-22 09:49:20,4.4151,fill,250.99,10
0xd3dfa2f0,LINK,14.724,8.622,Buy,2024-06-22 04:40:46,7.3323,fill,97.9,2
0xc814ce06,DOGE,0.0805,33.2439,Buy,2024-06-22 00:07:24,15.955,fill,-155.96,5
0x7351513a,DOGE,0.0823,6.6983,Sell,2024-06-22 15:22:03,-168.5482,fill,-39.77,5
0xc744240f,DOGE,0.0787,5.9801,Buy,2024-06-22 21:22:04,1.3105,fill,26.04,3
0xb286b60e,AVAX,34.4295,6.9889,Sell,2024-06-22 20:06:08,-22.3491,fill,88.7,5
0xa4d45831,AVAX,33.3416,5.1696,Sell,2024-06-22 05:30:15,-11.5684,fill,81.28,3
0x80171029,SOL,89.8079,13.683,Sell,2024-06-22 17:56:35,-29.045,fill,31.41,3
0xf9c262ed,BTC,41305.4287,3.4085,Sell,2024-06-22 22:20:40,-330.6494,fill,-16.35,20
0x6eda1624,SOL,96.4398,6.5602,Buy,2024-06-22 18:32:57,30.1305,fill,-29.77,5
0xb355791f,OP,3.1526,8.3728,Sell,2024-06-22 20:23:34,-67.2238,fill,-92.57,2
0xb286b60e,ETH,2362.978,17.3259,Buy,2024-06-22 21:31:56,26.6369,funding,1.5,2
0xd6f9bd6e,DOGE,0.0798,16.011,Buy,2024-06-22 01:51:53,14.2364,fill,141.31,2
0x8df944c3,ARB,1.1968,14.068,Sell,2024-06-22 00:05:58,-39.2874,fill,-34.08,20
0xb286b60e,BTC,42178.0098,24.0177,Buy,2024-06-22 03:34:17,12.0962,liquidation,-9.06,3
0xb355791f,DOGE,0.0818,16.3381,Buy,2024-06-22 12:48:20,6.8384,fill,-52.98,3
0x20cc0e16,MATIC,0.8922,7.9874,Buy,2024-06-23 17:59:40,2.2863,funding,3.24,50
0xd3dfa2f0,AVAX,34.4723,5.3765,Sell,2024-06-23 08:42:25,-110.8311,fill,-6.52,20
0xc93b82a3,MATIC,0.903,3.3335,Sell,2024-06-23 03:46:56,-5.8485,fill,-28.3,20
0x105653e3,ETH,2315.3593,0.7152,Sell,2024-06-23 23:54:38,-14.9841,fill,-4.34,20
0x5ac236be,LINK,13.2439,2.1659,Buy,2024-06-23 16:18:41,8.2095,fill,-36.66,50
0x105653e3,AVAX,34.7775,9.3604,Sell,2024-06-23 21:17:06,-18.1553,fill,-9.81,10
0xad8c19b0,DOGE,0.0809,5.007,Sell,2024-06-23 18:40:19,-66.1663,fill,-40.68,50
0x339381eb,APT,9.0822,3.0082,Sell,2024-06-23 10:56:03,-20.7896,fill,-58.79,5
0x718397ca,AVAX,35.3781,8.2561,Buy,2024-06-23 11:55:19,30.9155,fill,23.72,25
0x8ba13e23,AVAX,35.3112,0.6584,Sell,2024-06-23 17:05:14,-23.014,fill,-7.04,20
0xc814ce06,DOGE,0.0846,3.0054,Sell,2024-06-23 09:58:59,-9.354,fill,-72.88,10
0x11633489,ARB,1.2155,5.0391,Sell,2024-06-23 14:21:56,-23.0289,funding,-6.38,10
0x6704a0b6,DOGE,0.0823,20.8629,Buy,2024-06-23 18:56:10,1.928,fill,-253.25,25
0xe34cbfaf,LINK,14.1666,0.3515,Buy,2024-06-23 01:56:49,15.3937,fill,-6.64,10
0x705a5661,MATIC,0.8676,2.635,Sell,2024-06-23 08:25:12,-5.3074,fill,-21.41,20
0xad8c19b0,AVAX,34.2361,21.4825,Buy,2024-06-23 16:04:25,18.0672,fill,-20.1,5
0x3a2c511e,APT,9.5782,10.5492,Buy,2024-06-23 01:48:30,118.7076,fill,54.66,5
0xc93b82a3,ARB,1.1605,2.7011,Buy,2024-06-23 21:44:38,3.1855,fill,-61.56,10
0x46d9b92c,ARB,1.216,2.7312,Sell,2024-06-23 07:32:09,-34.495,fill,40.76,50
0x718397ca,MATIC,0.9264,3.0731,Sell,2024-06-23 18:12:01,-5.5171,fill,-7.27,50
0xa1b4c210,SOL,87.0748,10.046,Sell,2024-06-23 05:06:35,-11.364,fill,103.98,20
0x5ac236be,OP,3.2408,8.1067,Sell,2024-06-23 03:02:58,-24.7003,fill,56.15,5
0x8df944c3,MATIC,0.8425,7.2485,Sell,2024-06-23 02:13:32,-21.203,fill,14.23,10
0xc2da0d2f,OP,3.0284,10.9808,Buy,2024-06-23 00:50:37,46.1043,funding,-3.72,10
0xed407866,APT,9.3112,16.4413,Sell,2024-06-23 14:30:35,-34.74,fill,-122.7,20
0xb286b60e,ETH,2350.4475,3.7676,Sell,2024-06-23 09:12:20,-17.7634,fill,-2.02,10
0x8362d113,BTC,42264.0734,5.7311,Sell,2024-06-23 20:13:24,-5.9731,fill,-19.13,10
0x80171029,BTC,41377.224,7.6744,Sell,2024-06-23 11:41:50,-46.2712,fill,-60.18,20
0x718397ca,LINK,13.8226,16.2602,Buy,2024-06-24 12:03:32,205.7862,fill,74.33,10
0xf87faa6d,OP,3.1501,4.6416,Sell,2024-06-24 04:22:57,-3.9557,fill,7.36,10
0x7218933c,AVAX,35.8736,11.8379,Sell,2024-06-24 02:11:39,-7.1884,fill,-23.75,50
0xb286b60e,LINK,13.8266,0.667,Sell,2024-06-24 03:19:21,-19.4527,fill,7.75,50
0xf9c262ed,BTC,40367.9294,1.6047,Buy,2024-06-24 00:34:51,27.8902,fill,-14.57,10
0x11633489,APT,9.6039,45.4562,Buy,2024-06-24 15:53:12,15.8066,fill,-283.86,25
0xc2da0d2f,BTC,41145.1246,13.5481,Sell,2024-06-24 21:11:34,-35.5053,fill,-120.67,20
0x46d9b92c,DOGE,0.0741,5.0293,Sell,2024-06-24 15:15:00,-53.8754,fill,-69.78,25
0xc93b82a3,SOL,94.9342,14.8178,Sell,2024-06-24 09:46:12,-184.5596,fill,-36.47,20
0xc93b82a3,SOL,94.9988,12.9887,Sell,2024-06-24 12:12:11,-51.6663,fill,69.19,5
0x2a4c73f5,SOL,95.7706,1.341,Sell,2024-06-24 08:08:59,-17.4392,fill,-4.44,25
0x46d9b92c,SOL,95.8192,1.6468,Buy,2024-06-24 03:02:56,2.4391,fill,-9.56,25
0x6eda1624,MATIC,0.8968,1.5002,Buy,2024-06-24 16:33:50,40.1217,fill,-21.53,25
0x734c7e29,ETH,2159.5059,5.0154,Buy,2024-06-24 00:12:50,14.3361,fill,-166.14,5
0xdbb8fa6e,SOL,90.4051,19.2163,Buy,2024-06-24 01:09:38,12.3768,fill,176.24,5
0xc2da0d2f,BTC,44480.111,9.2277,Buy,2024-06-24 15:44:06,12.7583,fill,-60.26,10
0xd3dfa2f0,MATIC,0.9086,109.5417,Buy,2024-06-24 19:22:18,39.8044,fill,1538.08,10
0xb286b60e,OP,3.3325,15.0477,Buy,2024-06-24 07:47:49,57.0285,fill,181.64,5
0xe4a395f7,MATIC,0.9558,10.4976,Sell,2024-06-24 22:22:10,-38.0097,fill,-51.56,10
0x8ba13e23,MATIC,0.8786,5.1886,Sell,2024-06-24 14:29:01,-14.257,funding,-1.72,50
0xa1b4c210,MATIC,0.876,3.8003,Sell,2024-06-24 05:42:09,-30.0436,fill,-62.7,25
0xa4d45831,AVAX,36.0963,8.8787,Sell,2024-06-24 05:23:17,-11.4455,fill,-155.67,20
0xf87faa6d,MATIC,0.9048,14.6848,Sell,2024-06-24 12:14:27,-15.2745,funding,-7.17,10
0x5ac236be,ETH,2310.4173,2.5089,Buy,2024-06-24 20:42:12,30.7094,fill,-22.43,50
0xed407866,BTC,40441.3373,8.3474,Sell,2024-06-24 14:59:16,-47.2067,fill,-9.49,25
0xdbcd12c2,OP,3.3014,3.8131,Sell,2024-06-24 21:01:37,-9.2111,fill,-52.06,25
0xd6f9bd6e,MATIC,0.906,5.6102,Sell,2024-06-24 13:49:17,-35.9346,fill,-59.57,25
0x3a2c511e,OP,3.2689,7.5432,Sell,2024-06-24 02:25:22,-5.8867,fill,-72.85,10
0x7218933c,OP,3.1712,0.8514,Buy,2024-06-24 09:11:32,29.8713,fill,-23.94,5
0xbc5a4471,SOL,94.6702,1.1054,Sell,2024-06-24 07:31:51,-2.5194,fill,-18.77,10
0xdbb8fa6e,SOL,99.6499,4.9413,Buy,2024-06-24 06:49:32,49.4252,fill,77.3,25
0x8df944c3,ARB,1.2484,87.8002,Sell,2024-06-24 04:34:15,-8.3332,fill,-501.89,10
0xad8c19b0,AVAX,34.3436,17.401,Sell,2024-06-24 05:55:25,-140.747,fill,-38.45,10
0xc93b82a3,SOL,97.6126,57.5359,Buy,2024-06-24 05:18:23,21.9408,fill,-1035.48,20
0x20cc0e16,MATIC,0.879,2.2329,Buy,2024-06-24 12:00:57,7.8855,fill,4.46,10
0xf87faa6d,ARB,1.217,13.1961,Sell,2024-06-25 00:49:30,-10.5396,funding,4.03,25
0xc2da0d2f,SOL,92.6085,2.4376,Buy,2024-06-25 14:23:29,19.5656,fill,-0.9,20
0xa4d45831,BTC,38314.2498,4.5229,Buy,2024-06-25 04:28:54,16.5984,fill,-16.36,20
0x6704a0b6,AVAX,34.7057,1.7906,Sell,2024-06-25 07:23:10,-6.2002,fill,0.57,5
0xf87faa6d,AVAX,34.8549,2.6044,Sell,2024-06-25 20:28:29,-18.0115,fill,-39.85,25
0x46d9b92c,LINK,12.8321,16.4602,Buy,2024-06-25 10:05:48,35.2061,fill,103.18,25
0x20cc0e16,MATIC,0.8964,4.8812,Buy,2024-06-25 00:49:54,28.3626,fill,-126.67,50
0xe34cbfaf,DOGE,0.0802,121.6717,Sell,2024-06-25 10:53:18,-9.8768,fill,-1604.57,10
0x2a4c73f5,MATIC,0.9311,9.0697,Sell,2024-06-25 10:28:54,-6.0919,fill,104.29,25
0x8df944c3,OP,3.0745,1.2523,Sell,2024-06-25 04:00:22,-3.8806,fill,-1.21,10
0xed407866,ARB,1.1824,5.144,Sell,2024-06-25 09:19:12,-86.9753,funding,1.95,10
0x17963822,APT,9.675,2.051,Sell,2024-06-25 21:10:18,-56.715,fill,-16.66,5
0xad8c19b0,ARB,1.1175,20.4269,Sell,2024-06-25 16:29:09,-3.9461,liquidation,-5.81,25
0x718397ca,ETH,2270.1348,10.7648,Buy,2024-06-25 05:59:09,119.5306,fill,-109.17,25
0x11633489,ARB,1.2402,6.3153,Buy,2024-06-25 12:21:17,5.784,fill,-86.93,5
0xe34cbfaf,SOL,93.5306,2.1696,Sell,2024-06-25 10:23:03,-29.8035,funding,-1.67,10
0x734c7e29,BTC,42036.1865,14.2532,Sell,2024-06-25 08:27:25,-9.1311,fill,119.91,25
0xc744240f,DOGE,0.0782,1.8195,Buy,2024-06-25 01:23:06,6.9307,funding,-1.75,20
0x105653e3,SOL,93.8495,1.5149,Sell,2024-06-25 07:16:39,-11.4217,fill,-1.69,20
0x5eec9e8b,MATIC,0.911,18.3747,Sell,2024-06-25 16:27:07,-8.3724,fill,-169.7,5
0xf87faa6d,APT,9.7873,6.0627,Buy,2024-06-25 19:16:14,15.5079,fill,55.72,20
0xad8c19b0,AVAX,36.0654,4.9058,Buy,2024-06-25 13:29:48,33.4614,fill,-132.72,20
0x86c7538c,BTC,41611.2275,1.8292,Sell,2024-06-25 09:04:30,-6.8755,fill,-20.34,25
0xed407866,AVAX,35.4608,43.9981,Buy,2024-06-25 13:44:41,174.5766,fill,-284.02,50
0x80171029,ETH,2236.5606,6.0889,Sell,2024-06-25 09:37:42,-3.2371,fill,-0.53,50
0xa791ffc1,APT,9.3538,10.8596,Buy,2024-06-25 12:07:12,133.9085,fill,-209.42,25
0xf87faa6d,APT,9.3991,5.7622,Buy,2024-06-25 02:11:49,9.6005,fill,-49.31,10
0xf87faa6d,OP,3.1731,3.9311,Sell,2024-06-25 19:08:51,-68.857,fill,-34.86,10
0x2ebb92af,BTC,44230.707,2.9183,Sell,2024-06-25 15:10:27,-13.8489,funding,-0.39,10
0x17963822,APT,9.3915,27.8543,Sell,2024-06-25 20:34:48,-52.5153,fill,-176.71,20
0xb355791f,DOGE,0.0823,1.3641,Buy,2024-06-25 08:26:05,10.856,fill,-33.3,25
0x718397ca,AVAX,33.6661,4.1655,Buy,2024-06-25 04:22:16,78.122,liquidation,-841.47,10
0x6704a0b6,LINK,13.8993,1.5508,Sell,2024-06-26 00:36:56,-59.5757,fill,-49.17,5
0xb286b60e,BTC,43476.0593,6.3645,Buy,2024-06-26 11:39:10,30.6963,funding,0.26,25
0xe4a395f7,ETH,2286.871,7.9392,Sell,2024-06-26 11:35:39,-65.0043,fill,-146.78,50
0x2ebb92af,ARB,1.1751,0.6668,Sell,2024-06-26 10:52:56,-11.3411,liquidation,-67.23,5
0x3a2c511e,OP,3.2077,7.2179,Buy,2024-06-26 16:41:02,15.1034,funding,-6.6,25
0xc93b82a3,OP,3.2213,10.7873,Sell,2024-06-26 03:36:51,-57.1104,fill,-82.86,10
0x11633489,APT,9.1364,2.3995,Sell,2024-06-26 19:03:48,-2.0261,fill,7.66,10
0x11633489,MATIC,0.8782,76.416,Sell,2024-06-26 14:10:33,-5.6609,fill,-656.77,5
0x17963822,APT,9.3462,8.8885,Buy,2024-06-26 18:27:48,25.094,fill,-78.43,5
0x80171029,MATIC,0.8555,1.5323,Sell,2024-06-26 21:38:25,-22.136,fill,11.59,20
0xe34cbfaf,APT,9.1125,5.3831,Buy,2024-06-26 12:03:49,22.4025,fill,25.72,5
0x20cc0e16,APT,9.5577,4.7828,Buy,2024-06-26 10:11:32,59.8885,fill,-10.33,50
0x105653e3,MATIC,0.8857,8.4089,Sell,2024-06-26 21:39:57,-2.7452,fill,0.77,25
0x2a4c73f5,ARB,1.2595,15.3178,Sell,2024-06-26 03:39:58,-25.1153,fill,-72.97,5
0x46d9b92c,ARB,1.1664,3.1979,Buy,2024-06-26 05:56:16,8.6525,fill,-7.27,50
0x11633489,ARB,1.2442,8.1189,Sell,2024-06-26 12:41:54,-11.8809,fill,-15.16,20
0xc621fbcd,AVAX,33.9191,3.7873,Sell,2024-06-26 10:54:58,-11.6808,fill,-54.41,20
0xdbcd12c2,LINK,13.2879,2.4885,Sell,2024-06-26 02:04:51,-6.7639,fill,-70.31,20
0xc21209c3,OP,3.1662,0.705,Sell,2024-06-26 10:32:58,-26.9287,fill,-7.09,10
0x5ac236be,AVAX,35.1078,38.6906,Buy,2024-06-26 17:27:58,16.8738,fill,-473.64,20
0x86c7538c,APT,9.6109,1.0108,Buy,2024-06-26 05:35:47,19.01,funding,1.64,10
0x6eda1624,SOL,93.4402,22.0808,Sell,2024-06-26 21:17:38,-22.9491,fill,16.39,20
0xb7ac9740,AVAX,33.1903,3.387,Buy,2024-06-26 10:24:56,42.7268,funding,2.8,5
0x2a4c73f5,BTC,41216.7945,8.2785,Buy,2024-06-26 21:54:19,173.6786,fill,-50.66,50
0x8df944c3,BTC,40999.4223,23.7596,Sell,2024-06-26 19:30:22,-14.3548,fill,46.22,10
0xe34cbfaf,BTC,42110.9799,2.035,Sell,2024-06-26 12:21:39,-12.8865,fill,12.4,5
0x339381eb,DOGE,0.0807,7.1909,Buy,2024-06-26 12:30:36,20.9846,fill,-22.96,25
0xc2da0d2f,ETH,2248.8565,78.4393,Buy,2024-06-26 12:25:57,8.101,fill,-222.21,5
0xc2da0d2f,MATIC,0.928,2.5225,Buy,2024-06-26 21:57:13,39.4546,fill,-15.52,20
0xc2da0d2f,ARB,1.2054,2.5101,Sell,2024-06-26 12:21:52,-21.0596,fill,-18.34,20
0x11633489,ETH,2262.9595,8.717,Buy,2024-06-26 06:00:01,16.6284,fill,-143.94,50
0xd3dfa2f0,BTC,43358.7177,25.0631,Sell,2024-06-26 22:53:33,-14.8578,liquidation,-36.56,25
0xb355791f,ARB,1.1865,0.4849,Buy,2024-06-26 22:39:39,14.4766,liquidation,-3.87,50
0x11633489,LINK,14.146,6.9793,Sell,2024-06-26 21:12:35,-24.973,fill,-60.71,20
0x7218933c,SOL,98.1088,15.6824,Buy,2024-06-27 21:54:32,7.5305,fill,-49.07,10
0x2a4c73f5,ARB,1.1781,6.2896,Sell,2024-06-27 07:43:11,-4.9585,fill,8.34,50
0x5ac236be,DOGE,0.079,23.8895,Buy,2024-06-27 00:02:37,10.8623,fill,140.12,20
0x8df944c3,ETH,2218.2364,10.1416,Buy,2024-06-27 13:36:10,3.4805,fill,-13.63,25
0x2ebb92af,BTC,42818.1996,4.0321,Sell,2024-06-27 05:37:33,-12.1969,fill,36.53,25
0x718397ca,BTC,43442.9022,14.8341,Sell,2024-06-27 22:56:09,-27.6693,fill,95.55,50
0xed407866,APT,9.7465,81.4712,Sell,2024-06-27 04:40:47,-10.2718,fill,-1301.22,25
0x8df944c3,APT,9.1069,2.7344,Buy,2024-06-27 22:40:59,33.6816,fill,-18.57,5
0xf87faa6d,DOGE,0.084,3.7957,Sell,2024-06-27 22:00:09,-7.8215,fill,20.22,25
0x2a4c73f5,APT,9.5647,11.6692,Sell,2024-06-27 00:22:25,-34.8328,fill,-116.41,10
0x7351513a,BTC,40323.1403,21.2735,Sell,2024-06-27 22:21:23,-60.8875,fill,74.56,10
0x3a2c511e,MATIC,0.858,115.0269,Sell,2024-06-27 09:43:12,-9.3972,fill,-1630.86,20
0x105653e3,OP,3.2842,19.9951,Sell,2024-06-27 12:49:31,-26.5444,fill,270.27,5
0x6eda1624,MATIC,0.8836,15.0403,Sell,2024-06-27 03:01:46,-109.7318,fill,46.32,10
0x86c7538c,BTC,43158.3515,9.2807,Buy,2024-06-27 05:40:21,10.1815,fill,6.19,25
0xc814ce06,SOL,93.65,70.1513,Sell,2024-06-27 00:36:53,-25.0644,fill,1798.19,25
